timestamp,expname,tf,maxlen,batch_size,accum,param_count_total,param_count_trainable,gpu,epoch0_baseline_alloc_mib,epoch0_baseline_reserved_mib,epoch0_peak_alloc_mib,epoch0_peak_reserved_mib,step_peak_alloc_mib_list,step_peak_reserved_mib_list
2026-01-20 06:52:02,gpu_ram,sentence-transformers/msmarco-distilbert-base-v4,128,512,1,136827648,136827648,NVIDIA GeForce RTX 4090,523.04,542.00,21887.05,22742.00,21107.48,21974.00
