timestamp,expname,tf,maxlen,batch_size,accum,param_count_total,param_count_trainable,gpu,epoch0_baseline_alloc_mib,epoch0_baseline_reserved_mib,epoch0_peak_alloc_mib,epoch0_peak_reserved_mib,step_peak_alloc_mib_list,step_peak_reserved_mib_list
2026-01-20 06:56:54,gpu_ram,sentence-transformers/msmarco-distilbert-base-v4,128,512,1,156960000,156960000,NVIDIA GeForce RTX 4090,600.24,618.00,22220.87,22898.00,21363.08,22130.00
