timestamp,expname,tf,maxlen,batch_size,accum,param_count_total,param_count_trainable,gpu,epoch0_baseline_alloc_mib,epoch0_baseline_reserved_mib,epoch0_peak_alloc_mib,epoch0_peak_reserved_mib,step_peak_alloc_mib_list,step_peak_reserved_mib_list
2026-01-14 18:06:30,gpu_ram,sentence-transformers/msmarco-distilbert-base-v4,32,512,1,156960000,156960000,NVIDIA GeForce RTX 4090,832.24,850.00,4878.99,5124.00,4357.35,4432.00
