timestamp,expname,tf,maxlen,batch_size,accum,param_count_total,param_count_trainable,gpu,epoch0_baseline_alloc_mib,epoch0_baseline_reserved_mib,epoch0_peak_alloc_mib,epoch0_peak_reserved_mib,step_peak_alloc_mib_list,step_peak_reserved_mib_list
2026-01-14 17:50:57,gpu_ram,sentence-transformers/msmarco-distilbert-base-v4,128,512,1,136827648,136827648,NVIDIA GeForce RTX 4090,704.04,742.00,12965.31,13808.00,12448.31,12962.00
