timestamp,expname,tf,maxlen,batch_size,accum,param_count_total,param_count_trainable,gpu,epoch0_baseline_alloc_mib,epoch0_baseline_reserved_mib,epoch0_peak_alloc_mib,epoch0_peak_reserved_mib,step_peak_alloc_mib_list,step_peak_reserved_mib_list
2026-01-14 18:20:57,gpu_ram,sentence-transformers/all-roberta-large-v1,32,256,1,697396224,697396224,NVIDIA GeForce RTX 4090,2989.37,3008.00,16256.11,16370.00,13543.51,13616.00
