timestamp,expname,tf,maxlen,batch_size,accum,param_count_total,param_count_trainable,gpu,epoch0_baseline_alloc_mib,epoch0_baseline_reserved_mib,epoch0_peak_alloc_mib,epoch0_peak_reserved_mib,step_peak_alloc_mib_list,step_peak_reserved_mib_list
2026-01-14 18:14:52,gpu_ram,sentence-transformers/all-roberta-large-v1,32,256,1,560161792,560161792,NVIDIA GeForce RTX 4090,2334.91,2354.00,14556.12,14626.00,11843.52,11914.00
