timestamp,expname,tf,maxlen,batch_size,accum,param_count_total,param_count_trainable,gpu,epoch0_baseline_alloc_mib,epoch0_baseline_reserved_mib,epoch0_peak_alloc_mib,epoch0_peak_reserved_mib,step_peak_alloc_mib_list,step_peak_reserved_mib_list
2026-01-14 18:34:36,gpu_ram,sentence-transformers/all-roberta-large-v1,32,256,1,971865088,971865088,NVIDIA GeForce RTX 4090,4297.54,4316.00,19658.76,21732.00,16946.16,17016.00
